Id,Date,Weekday,Calories
6391747486,3/31/2016,Thursday,1824
6391747486,4/1/2016,Friday,1824
6391747486,4/2/2016,Saturday,2228
6391747486,4/3/2016,Sunday,1824
6391747486,4/4/2016,Monday,1824
6391747486,4/5/2016,Tuesday,2442
6391747486,4/6/2016,Wednesday,1853
6391747486,4/7/2016,Thursday,1824
6391747486,4/8/2016,Friday,1824
6391747486,4/9/2016,Saturday,228
6775888955,3/12/2016,Saturday,2229
6775888955,3/13/2016,Sunday,2775
6775888955,3/14/2016,Monday,2454
6775888955,3/15/2016,Tuesday,2414
6775888955,3/16/2016,Wednesday,2071
6775888955,3/17/2016,Thursday,2081
6775888955,3/18/2016,Friday,3009
6775888955,3/19/2016,Saturday,2512
6775888955,3/20/2016,Sunday,2898
6775888955,3/21/2016,Monday,2452
6775888955,3/22/2016,Tuesday,1848
6775888955,3/23/2016,Wednesday,1848
6775888955,3/24/2016,Thursday,1848
6775888955,3/25/2016,Friday,2426
6775888955,3/26/2016,Saturday,4564
6775888955,3/27/2016,Sunday,4066
6775888955,3/28/2016,Monday,3921
6775888955,3/29/2016,Tuesday,2063
6775888955,3/30/2016,Wednesday,2146
6775888955,3/31/2016,Thursday,2273
6775888955,4/1/2016,Friday,3070
6775888955,4/2/2016,Saturday,2211
6775888955,4/3/2016,Sunday,1984
6775888955,4/4/2016,Monday,1848
6775888955,4/5/2016,Tuesday,4136
6775888955,4/6/2016,Wednesday,3920
6775888955,4/7/2016,Thursday,3858
6775888955,4/8/2016,Friday,2587
6775888955,4/9/2016,Saturday,788
6962181067,3/12/2016,Saturday,2275
6962181067,3/13/2016,Sunday,2049
6962181067,3/14/2016,Monday,2259
6962181067,3/15/2016,Tuesday,2010
6962181067,3/16/2016,Wednesday,2523
6962181067,3/17/2016,Thursday,2803
6962181067,3/18/2016,Friday,2876
6962181067,3/19/2016,Saturday,2354
6962181067,3/20/2016,Sunday,2445
6962181067,3/21/2016,Monday,2448
6962181067,3/22/2016,Tuesday,1950
6962181067,3/23/2016,Wednesday,1965
6962181067,3/24/2016,Thursday,1971
6962181067,3/25/2016,Friday,2033
6962181067,3/26/2016,Saturday,2005
6962181067,3/27/2016,Sunday,2027
6962181067,3/28/2016,Monday,2206
6962181067,3/29/2016,Tuesday,2186
6962181067,3/30/2016,Wednesday,2244
6962181067,3/31/2016,Thursday,2190
6962181067,4/1/2016,Friday,2015
6962181067,4/2/2016,Saturday,2115
6962181067,4/3/2016,Sunday,2054
6962181067,4/4/2016,Monday,2432
6962181067,4/5/2016,Tuesday,2160
6962181067,4/6/2016,Wednesday,2169
6962181067,4/7/2016,Thursday,2246
6962181067,4/8/2016,Friday,2186
6962181067,4/9/2016,Saturday,2228
6962181067,4/10/2016,Sunday,2099
6962181067,4/11/2016,Monday,2185
6962181067,4/12/2016,Tuesday,1998
7007744171,3/12/2016,Saturday,1560
7007744171,3/13/2016,Sunday,2829
7007744171,3/14/2016,Monday,2665
7007744171,3/15/2016,Tuesday,2635
7007744171,3/16/2016,Wednesday,1560
7007744171,3/17/2016,Thursday,3746
7007744171,3/18/2016,Friday,2594
7007744171,3/19/2016,Saturday,2201
7007744171,3/20/2016,Sunday,3041
7007744171,3/21/2016,Monday,3404
7007744171,3/22/2016,Tuesday,2890
7007744171,3/23/2016,Wednesday,2702
7007744171,3/24/2016,Thursday,2800
7007744171,3/25/2016,Friday,2891
7007744171,3/26/2016,Saturday,2398
7007744171,3/27/2016,Sunday,2462
7007744171,3/28/2016,Monday,2282
7007744171,3/29/2016,Tuesday,2228
7007744171,3/30/2016,Wednesday,2755
7007744171,3/31/2016,Thursday,2501
7007744171,4/1/2016,Friday,2573
7007744171,4/2/2016,Saturday,2575
7007744171,4/3/2016,Sunday,3088
7007744171,4/4/2016,Monday,2886
7007744171,4/5/2016,Tuesday,2677
7007744171,4/6/2016,Wednesday,2812
7007744171,4/7/2016,Thursday,2841
7007744171,4/8/2016,Friday,2874
7007744171,4/9/2016,Saturday,2616
7007744171,4/10/2016,Sunday,2703
7007744171,4/11/2016,Monday,2870
7007744171,4/12/2016,Tuesday,2940
7086361926,3/12/2016,Saturday,2157
7086361926,3/13/2016,Sunday,1861
7086361926,3/14/2016,Monday,2522
7086361926,3/15/2016,Tuesday,2979
7086361926,3/16/2016,Wednesday,2439
7086361926,3/17/2016,Thursday,2275
7086361926,3/18/2016,Friday,2388
7086361926,3/19/2016,Saturday,2685
7086361926,3/20/2016,Sunday,2015
7086361926,3/21/2016,Monday,2383
7086361926,3/22/2016,Tuesday,1903
7086361926,3/23/2016,Wednesday,1897
7086361926,3/24/2016,Thursday,2990
7086361926,3/25/2016,Friday,2259
7086361926,3/26/2016,Saturday,3052
7086361926,3/27/2016,Sunday,2357
7086361926,3/28/2016,Monday,2149
7086361926,3/29/2016,Tuesday,2296
7086361926,3/30/2016,Wednesday,2273
7086361926,3/31/2016,Thursday,2396
7086361926,4/1/2016,Friday,2497
7086361926,4/2/2016,Saturday,1636
7086361926,4/3/2016,Sunday,1797
7086361926,4/4/2016,Monday,2422
7086361926,4/5/2016,Tuesday,2434
7086361926,4/6/2016,Wednesday,2233
7086361926,4/7/2016,Thursday,2853
7086361926,4/8/2016,Friday,2749
7086361926,4/9/2016,Saturday,2520
7086361926,4/10/2016,Sunday,1802
7086361926,4/11/2016,Monday,2542
7086361926,4/12/2016,Tuesday,2773
8053475328,3/12/2016,Saturday,3259
8053475328,3/13/2016,Sunday,4528
8053475328,3/14/2016,Monday,2755
8053475328,3/15/2016,Tuesday,3042
8053475328,3/16/2016,Wednesday,2911
8053475328,3/17/2016,Thursday,3253
8053475328,3/18/2016,Friday,2842
8053475328,3/19/2016,Saturday,3319
8053475328,3/20/2016,Sunday,3381
8053475328,3/21/2016,Monday,2759
8053475328,3/22/2016,Tuesday,2911
8053475328,3/23/2016,Wednesday,2906
8053475328,3/24/2016,Thursday,2744
8053475328,3/25/2016,Friday,3028
8053475328,3/26/2016,Saturday,2666
8053475328,3/27/2016,Sunday,2720
8053475328,3/28/2016,Monday,2651
8053475328,3/29/2016,Tuesday,2990
8053475328,3/30/2016,Wednesday,2089
8053475328,3/31/2016,Thursday,2783
8053475328,4/1/2016,Friday,2787
8053475328,4/2/2016,Saturday,3377
8053475328,4/3/2016,Sunday,3697
8053475328,4/4/2016,Monday,3210
8053475328,4/5/2016,Tuesday,3169
8053475328,4/6/2016,Wednesday,3123
8053475328,4/7/2016,Thursday,3178
8053475328,4/8/2016,Friday,2789
8053475328,4/9/2016,Saturday,2715
8053475328,4/10/2016,Sunday,2679
8053475328,4/11/2016,Monday,3097
8053475328,4/12/2016,Tuesday,3186
8253242879,3/12/2016,Saturday,1440
8253242879,3/13/2016,Sunday,1440
8253242879,3/14/2016,Monday,1440
8253242879,3/15/2016,Tuesday,1440
8253242879,3/16/2016,Wednesday,1440
8253242879,3/17/2016,Thursday,1440
8253242879,3/18/2016,Friday,1440
8253242879,3/19/2016,Saturday,1440
8253242879,3/20/2016,Sunday,1440
8253242879,3/21/2016,Monday,1440
8253242879,3/22/2016,Tuesday,1440
8253242879,3/23/2016,Wednesday,1440
8253242879,3/24/2016,Thursday,1440
8253242879,3/25/2016,Friday,1440
8253242879,3/26/2016,Saturday,1440
8253242879,3/27/2016,Sunday,1440
8253242879,3/28/2016,Monday,1440
8253242879,3/29/2016,Tuesday,1440
8253242879,3/30/2016,Wednesday,1440
8253242879,3/31/2016,Thursday,1440
8253242879,4/1/2016,Friday,1440
8253242879,4/2/2016,Saturday,1440
8253242879,4/3/2016,Sunday,1440
8253242879,4/4/2016,Monday,1440
8253242879,4/5/2016,Tuesday,1440
8253242879,4/6/2016,Wednesday,1613
8253242879,4/7/2016,Thursday,1771
8253242879,4/8/2016,Friday,2159
8253242879,4/9/2016,Saturday,1827
8253242879,4/10/2016,Sunday,1649
8253242879,4/11/2016,Monday,1330
8378563200,3/12/2016,Saturday,2701
8378563200,3/13/2016,Sunday,2646
8378563200,3/14/2016,Monday,3378
8378563200,3/15/2016,Tuesday,3460
8378563200,3/16/2016,Wednesday,3124
8378563200,3/17/2016,Thursday,2831
8378563200,3/18/2016,Friday,3405
8378563200,3/19/2016,Saturday,2894
8378563200,3/20/2016,Sunday,3105
8378563200,3/21/2016,Monday,2847
8378563200,3/22/2016,Tuesday,3827
8378563200,3/23/2016,Wednesday,3879
8378563200,3/24/2016,Thursday,3556
8378563200,3/25/2016,Friday,4013
8378563200,3/26/2016,Saturday,2871
8378563200,3/27/2016,Sunday,2594
8378563200,3/28/2016,Monday,4140
8378563200,3/29/2016,Tuesday,4170
8378563200,3/30/2016,Wednesday,3070
8378563200,3/31/2016,Thursday,4118
8378563200,4/1/2016,Friday,3670
8378563200,4/2/2016,Saturday,2704
8378563200,4/3/2016,Sunday,3305
8378563200,4/4/2016,Monday,4236
8378563200,4/5/2016,Tuesday,4127
8378563200,4/6/2016,Wednesday,3798
8378563200,4/7/2016,Thursday,3837
8378563200,4/8/2016,Friday,3715
8378563200,4/9/2016,Saturday,2605
8378563200,4/10/2016,Sunday,2623
8378563200,4/11/2016,Monday,3777
8378563200,4/12/2016,Tuesday,3636
8583815059,3/12/2016,Saturday,2439
8583815059,3/13/2016,Sunday,2390
8583815059,3/14/2016,Monday,2336
8583815059,3/15/2016,Tuesday,2408
8583815059,3/16/2016,Wednesday,2389
8583815059,3/17/2016,Thursday,2016
8583815059,3/18/2016,Friday,2016
8583815059,3/19/2016,Saturday,2016
8583815059,3/20/2016,Sunday,2016
8583815059,3/21/2016,Monday,2016
8583815059,3/22/2016,Tuesday,2016
8583815059,3/23/2016,Wednesday,2016
8583815059,3/24/2016,Thursday,2016
8583815059,3/25/2016,Friday,2016
8583815059,3/26/2016,Saturday,2016
8583815059,3/27/2016,Sunday,2016
8583815059,3/28/2016,Monday,2407
8583815059,3/29/2016,Tuesday,2781
8583815059,3/30/2016,Wednesday,2798
8583815059,3/31/2016,Thursday,2875
8583815059,4/1/2016,Friday,2358
8583815059,4/2/2016,Saturday,2510
8583815059,4/3/2016,Sunday,2398
8583815059,4/4/2016,Monday,2462
8583815059,4/5/2016,Tuesday,2786
8583815059,4/6/2016,Wednesday,2353
8583815059,4/7/2016,Thursday,2437
8583815059,4/8/2016,Friday,1723
8792009665,3/12/2016,Saturday,1680
8792009665,3/13/2016,Sunday,1680
8792009665,3/14/2016,Monday,1680
8792009665,3/15/2016,Tuesday,1680
8792009665,3/16/2016,Wednesday,1680
8792009665,3/17/2016,Thursday,1680
8792009665,3/18/2016,Friday,1680
8792009665,3/19/2016,Saturday,1680
8792009665,3/20/2016,Sunday,1680
8792009665,3/21/2016,Monday,1680
8792009665,3/22/2016,Tuesday,1680
8792009665,3/23/2016,Wednesday,1680
8792009665,3/24/2016,Thursday,1680
8792009665,3/25/2016,Friday,1680
8792009665,3/26/2016,Saturday,1680
8792009665,3/27/2016,Sunday,2648
8792009665,3/28/2016,Monday,2126
8792009665,3/29/2016,Tuesday,1977
8792009665,3/30/2016,Wednesday,1888
8792009665,3/31/2016,Thursday,2148
8792009665,4/1/2016,Friday,2261
8792009665,4/2/2016,Saturday,3002
8792009665,4/3/2016,Sunday,2669
8792009665,4/4/2016,Monday,2227
8792009665,4/5/2016,Tuesday,2102
8792009665,4/6/2016,Wednesday,2116
8792009665,4/7/2016,Thursday,1959
8792009665,4/8/2016,Friday,1949
8792009665,4/9/2016,Saturday,1889
8792009665,4/10/2016,Sunday,2250
8792009665,4/11/2016,Monday,1718
8792009665,4/12/2016,Tuesday,2040
8877689391,3/12/2016,Saturday,3889
8877689391,3/13/2016,Sunday,2800
8877689391,3/14/2016,Monday,3677
8877689391,3/15/2016,Tuesday,2814
8877689391,3/16/2016,Wednesday,3486
8877689391,3/17/2016,Thursday,3675
8877689391,3/18/2016,Friday,3723
8877689391,3/19/2016,Saturday,3782
8877689391,3/20/2016,Sunday,3401
8877689391,3/21/2016,Monday,2874
8877689391,3/22/2016,Tuesday,3914
8877689391,3/23/2016,Wednesday,3817
8877689391,3/24/2016,Thursday,2942
8877689391,3/25/2016,Friday,2788
8877689391,3/26/2016,Saturday,2821
8877689391,3/27/2016,Sunday,4731
8877689391,3/28/2016,Monday,2832
8877689391,3/29/2016,Tuesday,3520
8877689391,3/30/2016,Wednesday,4202
8877689391,3/31/2016,Thursday,3000
8877689391,4/1/2016,Friday,3521
8877689391,4/2/2016,Saturday,4205
8877689391,4/3/2016,Sunday,3857
8877689391,4/4/2016,Monday,3657
8877689391,4/5/2016,Tuesday,2832
8877689391,4/6/2016,Wednesday,4034
8877689391,4/7/2016,Thursday,2941
8877689391,4/8/2016,Friday,4191
8877689391,4/9/2016,Saturday,3835
8877689391,4/10/2016,Sunday,4510
8877689391,4/11/2016,Monday,2818
8877689391,4/12/2016,Tuesday,3916
1503960366,4/12/2016,Tuesday,1988
1503960366,4/13/2016,Wednesday,1798
1503960366,4/14/2016,Thursday,1776
1503960366,4/15/2016,Friday,1745
1503960366,4/16/2016,Saturday,1866
1503960366,4/17/2016,Sunday,1730
1503960366,4/18/2016,Monday,1920
1503960366,4/19/2016,Tuesday,2034
1503960366,4/20/2016,Wednesday,1785
1503960366,4/21/2016,Thursday,1777
1503960366,4/22/2016,Friday,1825
1503960366,4/23/2016,Saturday,1948
1503960366,4/24/2016,Sunday,1790
1503960366,4/25/2016,Monday,2010
1503960366,4/26/2016,Tuesday,1973
1503960366,4/27/2016,Wednesday,2159
1503960366,4/28/2016,Thursday,1901
1503960366,4/29/2016,Friday,1839
1503960366,4/30/2016,Saturday,1947
1503960366,5/1/2016,Sunday,1828
1503960366,5/2/2016,Monday,2016
1503960366,5/3/2016,Tuesday,1992
1503960366,5/4/2016,Wednesday,1819
1503960366,5/5/2016,Thursday,1960
1503960366,5/6/2016,Friday,1897
1503960366,5/7/2016,Saturday,1819
1503960366,5/8/2016,Sunday,1740
1503960366,5/9/2016,Monday,1820
1503960366,5/10/2016,Tuesday,1861
1503960366,5/11/2016,Wednesday,1724
1624580081,4/13/2016,Wednesday,1412
1624580081,4/14/2016,Thursday,1575
1624580081,4/15/2016,Friday,1346
1624580081,4/16/2016,Saturday,1466
1624580081,4/17/2016,Sunday,1555
1624580081,4/18/2016,Monday,1604
1624580081,4/19/2016,Tuesday,1438
1624580081,4/20/2016,Wednesday,1448
1624580081,4/21/2016,Thursday,1468
1624580081,4/22/2016,Friday,1471
1624580081,4/23/2016,Saturday,1561
1624580081,4/24/2016,Sunday,1618
1624580081,4/25/2016,Monday,1493
1624580081,4/26/2016,Tuesday,1402
1624580081,4/27/2016,Wednesday,1672
1624580081,4/28/2016,Thursday,1404
1624580081,4/29/2016,Friday,1406
1624580081,4/30/2016,Saturday,1656
1624580081,5/1/2016,Sunday,2692
1624580081,5/2/2016,Monday,1497
1624580081,5/3/2016,Tuesday,1334
1624580081,5/4/2016,Wednesday,1372
1624580081,5/5/2016,Thursday,1372
1624580081,5/6/2016,Friday,1341
1624580081,5/7/2016,Saturday,1474
1624580081,5/8/2016,Sunday,1426
1624580081,5/9/2016,Monday,1329
1624580081,5/10/2016,Tuesday,1393
1624580081,5/11/2016,Wednesday,1363
1624580081,5/12/2016,Thursday,959
1644430081,4/12/2016,Tuesday,3200
1644430081,4/13/2016,Wednesday,2899
1644430081,4/14/2016,Thursday,3224
1644430081,4/15/2016,Friday,2748
1644430081,4/16/2016,Saturday,3489
1644430081,4/17/2016,Sunday,3007
1644430081,4/18/2016,Monday,2804
1644430081,4/19/2016,Tuesday,3253
1644430081,4/20/2016,Wednesday,2430
1644430081,4/21/2016,Thursday,2135
1644430081,4/22/2016,Friday,2341
1644430081,4/23/2016,Saturday,2672
1644430081,4/24/2016,Sunday,2410
1644430081,4/25/2016,Monday,2493
1644430081,4/26/2016,Tuesday,3118
1644430081,4/27/2016,Wednesday,2488
1644430081,4/28/2016,Thursday,3106
1644430081,4/29/2016,Friday,2495
1644430081,4/30/2016,Saturday,3843
1644430081,5/1/2016,Sunday,2690
1644430081,5/2/2016,Monday,2533
1644430081,5/3/2016,Tuesday,3320
1644430081,5/4/2016,Wednesday,2219
1644430081,5/5/2016,Thursday,2459
1644430081,5/6/2016,Friday,3382
1644430081,5/7/2016,Saturday,3402
1644430081,5/8/2016,Sunday,2987
1644430081,5/9/2016,Monday,3004
1644430081,5/10/2016,Tuesday,2795
1644430081,5/11/2016,Wednesday,1179
1844505072,4/13/2016,Wednesday,1860
1844505072,4/14/2016,Thursday,2128
1844505072,4/15/2016,Friday,1723
1844505072,4/16/2016,Saturday,1656
1844505072,4/17/2016,Sunday,1792
1844505072,4/18/2016,Monday,1814
1844505072,4/19/2016,Tuesday,1364
1844505072,4/20/2016,Wednesday,1346
1844505072,4/21/2016,Thursday,2063
1844505072,4/22/2016,Friday,1828
1844505072,4/23/2016,Saturday,1643
1844505072,4/24/2016,Sunday,1344
1844505072,4/25/2016,Monday,1344
1844505072,4/26/2016,Tuesday,1344
1844505072,4/27/2016,Wednesday,1346
1844505072,4/28/2016,Thursday,1993
1844505072,4/29/2016,Friday,1855
1844505072,4/30/2016,Saturday,1763
1844505072,5/1/2016,Sunday,1539
1844505072,5/2/2016,Monday,1345
1844505072,5/3/2016,Tuesday,1742
1844505072,5/4/2016,Wednesday,1547
1844505072,5/5/2016,Thursday,1587
1844505072,5/6/2016,Friday,1348
1844505072,5/7/2016,Saturday,1344
1844505072,5/8/2016,Sunday,1344
1844505072,5/9/2016,Monday,1344
1844505072,5/10/2016,Tuesday,1344
1844505072,5/11/2016,Wednesday,1344
1844505072,5/12/2016,Thursday,616
1927972279,4/13/2016,Wednesday,2150
1927972279,4/14/2016,Thursday,2382
1927972279,4/15/2016,Friday,2222
1927972279,4/16/2016,Saturday,2064
1927972279,4/17/2016,Sunday,2064
1927972279,4/18/2016,Monday,2112
1927972279,4/19/2016,Tuesday,2064
1927972279,4/20/2016,Wednesday,2064
1927972279,4/21/2016,Thursday,2065
1927972279,4/22/2016,Friday,2094
1927972279,4/23/2016,Saturday,2500
1927972279,4/24/2016,Sunday,2326
1927972279,4/25/2016,Monday,2100
1927972279,4/26/2016,Tuesday,2638
1927972279,4/27/2016,Wednesday,2064
1927972279,4/28/2016,Thursday,2351
1927972279,4/29/2016,Friday,2064
1927972279,4/30/2016,Saturday,2064
1927972279,5/1/2016,Sunday,2411
1927972279,5/2/2016,Monday,2506
1927972279,5/3/2016,Tuesday,2197
1927972279,5/4/2016,Wednesday,2340
1927972279,5/5/2016,Thursday,2064
1927972279,5/6/2016,Friday,2384
1927972279,5/7/2016,Saturday,2230
1927972279,5/8/2016,Sunday,2064
1927972279,5/9/2016,Monday,2064
1927972279,5/10/2016,Tuesday,2064
1927972279,5/11/2016,Wednesday,2064
1927972279,5/12/2016,Thursday,1376
2022484408,4/13/2016,Wednesday,2599
2022484408,4/14/2016,Thursday,2310
2022484408,4/15/2016,Friday,2525
2022484408,4/16/2016,Saturday,2174
2022484408,4/17/2016,Sunday,2781
2022484408,4/18/2016,Monday,2768
2022484408,4/19/2016,Tuesday,2484
2022484408,4/20/2016,Wednesday,2896
2022484408,4/21/2016,Thursday,3157
2022484408,4/22/2016,Friday,2637
2022484408,4/23/2016,Saturday,2065
2022484408,4/24/2016,Sunday,2526
2022484408,4/25/2016,Monday,2466
2022484408,4/26/2016,Tuesday,2790
2022484408,4/27/2016,Wednesday,2458
2022484408,4/28/2016,Thursday,2295
2022484408,4/29/2016,Friday,2608
2022484408,4/30/2016,Saturday,2729
2022484408,5/1/2016,Sunday,2377
2022484408,5/2/2016,Monday,2472
2022484408,5/3/2016,Tuesday,2750
2022484408,5/4/2016,Wednesday,2647
2022484408,5/5/2016,Thursday,2606
2022484408,5/6/2016,Friday,2497
2022484408,5/7/2016,Saturday,1992
2022484408,5/8/2016,Sunday,1842
2022484408,5/9/2016,Monday,2709
2022484408,5/10/2016,Tuesday,2795
2022484408,5/11/2016,Wednesday,2542
2022484408,5/12/2016,Thursday,1750
2026352035,4/13/2016,Wednesday,1523
2026352035,4/14/2016,Thursday,1435
2026352035,4/15/2016,Friday,1445
2026352035,4/16/2016,Saturday,1375
2026352035,4/17/2016,Sunday,1221
2026352035,4/18/2016,Monday,1424
2026352035,4/19/2016,Tuesday,1357
2026352035,4/20/2016,Wednesday,1668
2026352035,4/21/2016,Thursday,1371
2026352035,4/22/2016,Friday,1403
2026352035,4/23/2016,Saturday,1917
2026352035,4/24/2016,Sunday,1403
2026352035,4/25/2016,Monday,1582
2026352035,4/26/2016,Tuesday,1599
2026352035,4/27/2016,Wednesday,1593
2026352035,4/28/2016,Thursday,1651
2026352035,4/29/2016,Friday,1696
2026352035,4/30/2016,Saturday,1508
2026352035,5/1/2016,Sunday,1449
2026352035,5/2/2016,Monday,1695
2026352035,5/3/2016,Tuesday,1608
2026352035,5/4/2016,Wednesday,1660
2026352035,5/5/2016,Thursday,1928
2026352035,5/6/2016,Friday,1739
2026352035,5/7/2016,Saturday,1493
2026352035,5/8/2016,Sunday,1559
2026352035,5/9/2016,Monday,1867
2026352035,5/10/2016,Tuesday,1150
2026352035,5/11/2016,Wednesday,1699
2026352035,5/12/2016,Thursday,1297
2320127002,4/13/2016,Wednesday,2003
2320127002,4/14/2016,Thursday,1695
2320127002,4/15/2016,Friday,1800
2320127002,4/16/2016,Saturday,1722
2320127002,4/17/2016,Sunday,1850
2320127002,4/18/2016,Monday,1903
2320127002,4/19/2016,Tuesday,1808
2320127002,4/20/2016,Wednesday,1920
2320127002,4/21/2016,Thursday,1608
2320127002,4/22/2016,Friday,1848
2320127002,4/23/2016,Saturday,1801
2320127002,4/24/2016,Sunday,1725
2320127002,4/25/2016,Monday,1653
2320127002,4/26/2016,Tuesday,1629
2320127002,4/27/2016,Wednesday,1479
2320127002,4/28/2016,Thursday,1469
2320127002,4/29/2016,Friday,1407
2320127002,4/30/2016,Saturday,1776
2320127002,5/1/2016,Sunday,1400
2320127002,5/2/2016,Monday,1609
2320127002,5/3/2016,Tuesday,1876
2320127002,5/4/2016,Wednesday,1422
2320127002,5/5/2016,Thursday,1779
2320127002,5/6/2016,Friday,1738
2320127002,5/7/2016,Saturday,1973
2320127002,5/8/2016,Sunday,1820
2320127002,5/9/2016,Monday,1627
2320127002,5/10/2016,Tuesday,1899
2320127002,5/11/2016,Wednesday,1904
2320127002,5/12/2016,Thursday,1063
2347167796,4/13/2016,Wednesday,2039
2347167796,4/14/2016,Thursday,2012
2347167796,4/15/2016,Friday,2136
2347167796,4/16/2016,Saturday,2667
2347167796,4/17/2016,Sunday,1884
2347167796,4/18/2016,Monday,1947
2347167796,4/19/2016,Tuesday,2344
2347167796,4/20/2016,Wednesday,2195
2347167796,4/21/2016,Thursday,2051
2347167796,4/22/2016,Friday,1947
2347167796,4/23/2016,Saturday,2628
2347167796,4/24/2016,Sunday,2187
2347167796,4/25/2016,Monday,2093
2347167796,4/26/2016,Tuesday,1861
2347167796,4/27/2016,Wednesday,2195
2347167796,4/28/2016,Thursday,1856
2347167796,4/29/2016,Friday,345
2873212765,4/12/2016,Tuesday,1985
2873212765,4/13/2016,Wednesday,2007
2873212765,4/14/2016,Thursday,1895
2873212765,4/15/2016,Friday,2066
2873212765,4/16/2016,Saturday,2150
2873212765,4/17/2016,Sunday,1533
2873212765,4/18/2016,Monday,1893
2873212765,4/19/2016,Tuesday,1957
2873212765,4/20/2016,Wednesday,2106
2873212765,4/21/2016,Thursday,1967
2873212765,4/22/2016,Friday,1950
2873212765,4/23/2016,Saturday,2016
2873212765,4/24/2016,Sunday,1890
2873212765,4/25/2016,Monday,1904
2873212765,4/26/2016,Tuesday,1877
2873212765,4/27/2016,Wednesday,1963
2873212765,4/28/2016,Thursday,1831
2873212765,4/29/2016,Friday,1778
2873212765,4/30/2016,Saturday,1825
2873212765,5/1/2016,Sunday,1736
2873212765,5/2/2016,Monday,1877
2873212765,5/3/2016,Tuesday,1904
2873212765,5/4/2016,Wednesday,2013
2873212765,5/5/2016,Thursday,1967
2873212765,5/6/2016,Friday,1909
2873212765,5/7/2016,Saturday,1890
2873212765,5/8/2016,Sunday,2094
2873212765,5/9/2016,Monday,1906
2873212765,5/10/2016,Tuesday,1960
2873212765,5/11/2016,Wednesday,1815
2873212765,5/12/2016,Thursday,1395
3372868164,4/12/2016,Tuesday,1787
3372868164,4/13/2016,Wednesday,2092
3372868164,4/14/2016,Thursday,2065
3372868164,4/15/2016,Friday,1909
3372868164,4/16/2016,Saturday,1908
3372868164,4/17/2016,Sunday,1966
3372868164,4/18/2016,Monday,2014
3372868164,4/19/2016,Tuesday,1983
3372868164,4/20/2016,Wednesday,1867
3372868164,4/21/2016,Thursday,2125
3372868164,4/22/2016,Friday,1668
3372868164,4/23/2016,Saturday,1996
3372868164,4/24/2016,Sunday,1919
3372868164,4/25/2016,Monday,2012
3372868164,4/26/2016,Tuesday,2056
3372868164,4/27/2016,Wednesday,2095
3372868164,4/28/2016,Thursday,1971
3372868164,4/29/2016,Friday,2044
3372868164,4/30/2016,Saturday,1945
3372868164,5/1/2016,Sunday,1167
3977333714,4/13/2016,Wednesday,1492
3977333714,4/14/2016,Thursday,1432
3977333714,4/15/2016,Friday,1469
3977333714,4/16/2016,Saturday,1624
3977333714,4/17/2016,Sunday,1529
3977333714,4/18/2016,Monday,1583
3977333714,4/19/2016,Tuesday,1632
3977333714,4/20/2016,Wednesday,1553
3977333714,4/21/2016,Thursday,1394
3977333714,4/22/2016,Friday,1482
3977333714,4/23/2016,Saturday,1637
3977333714,4/24/2016,Sunday,1654
3977333714,4/25/2016,Monday,1564
3977333714,4/26/2016,Tuesday,1552
3977333714,4/27/2016,Wednesday,1376
3977333714,4/28/2016,Thursday,1404
3977333714,4/29/2016,Friday,1543
3977333714,4/30/2016,Saturday,1650
3977333714,5/1/2016,Sunday,1500
3977333714,5/2/2016,Monday,1761
3977333714,5/3/2016,Tuesday,1707
3977333714,5/4/2016,Wednesday,1620
3977333714,5/5/2016,Thursday,1617
3977333714,5/6/2016,Friday,1587
3977333714,5/7/2016,Saturday,1572
3977333714,5/8/2016,Sunday,1633
3977333714,5/9/2016,Monday,1658
3977333714,5/10/2016,Tuesday,1627
4020332650,4/13/2016,Wednesday,1992
4020332650,4/14/2016,Thursday,2006
4020332650,4/15/2016,Friday,2955
4020332650,4/16/2016,Saturday,3059
4020332650,4/17/2016,Sunday,1999
4020332650,4/18/2016,Monday,2006
4020332650,4/19/2016,Tuesday,1992
4020332650,4/20/2016,Wednesday,1992
4020332650,4/21/2016,Thursday,1992
4020332650,4/22/2016,Friday,1992
4020332650,4/23/2016,Saturday,1992
4020332650,4/24/2016,Sunday,1992
4020332650,4/25/2016,Monday,1992
4020332650,4/26/2016,Tuesday,1992
4020332650,4/27/2016,Wednesday,1992
4020332650,4/28/2016,Thursday,1992
4020332650,4/29/2016,Friday,1992
4020332650,4/30/2016,Saturday,1992
4020332650,5/1/2016,Sunday,1992
4020332650,5/2/2016,Monday,2218
4020332650,5/3/2016,Tuesday,2826
4020332650,5/4/2016,Wednesday,3872
4020332650,5/5/2016,Thursday,3430
4020332650,5/6/2016,Friday,2705
4020332650,5/7/2016,Saturday,2846
4020332650,5/8/2016,Sunday,3083
4020332650,5/9/2016,Monday,2791
4020332650,5/10/2016,Tuesday,2916
4020332650,5/11/2016,Wednesday,2649
4020332650,5/12/2016,Thursday,1036
4057192912,4/13/2016,Wednesday,2289
4057192912,4/14/2016,Thursday,1776
4057192912,4/15/2016,Friday,1511
4319703577,4/12/2016,Tuesday,1464
4319703577,4/13/2016,Wednesday,1756
4319703577,4/14/2016,Thursday,2299
4319703577,4/15/2016,Friday,1982
4319703577,4/16/2016,Saturday,1886
4319703577,4/17/2016,Sunday,1469
4319703577,4/18/2016,Monday,1637
